利用日,顧客番号,用途,利用金額
2020-09-08,14275,航空会社,16384
2020-09-08,10845,航空会社,1681
2020-09-08,13552,通信販売,1089
2020-09-08,14589,ETC,7225
2020-09-08,14589,宿泊施設,82369
2020-09-08,10145,宿泊施設,108241
2020-09-08,12465,百貨店,57600
2020-09-08,12966,ETC,44944
2020-09-08,12966,宿泊施設,13225
2020-09-08,18412,航空会社,13456
2020-09-08,10221,飲食店,2025
2020-09-08,15171,百貨店,29929
2020-09-08,13118,航空会社,27556
2020-09-08,18125,航空会社,88804
2020-09-08,15902,飲食店,83521
2020-09-08,18305,通信販売,12996
2020-09-08,10335,航空会社,104976
2020-09-08,11980,通信販売,27889
2020-09-08,15950,通信販売,47089
2020-09-08,10011,航空会社,58081
2020-09-08,15911,航空会社,100489
2020-09-08,14475,百貨店,5776
2020-09-08,13931,ETC,6889
2020-09-08,13931,宿泊施設,65025
2020-09-08,16482,飲食店,57121
2020-09-08,17976,ETC,14884
2020-09-08,17976,宿泊施設,30625
2020-09-08,13258,飲食店,73984
2020-09-08,13258,百貨店,24336
2020-09-08,17859,飲食店,8649
2020-09-08,18469,旅行代理店,35344
2020-09-08,10681,ETC,3364
2020-09-08,17306,航空会社,51529
2020-09-08,17042,飲食店,1521
2020-09-08,13324,百貨店,1369
2020-09-08,16951,飲食店,72900
2020-09-08,14560,宿泊施設,52900
2020-09-08,11781,旅行代理店,13225
2020-09-08,15260,通信販売,53361
2020-09-08,17371,通信販売,7056
2020-09-08,11404,旅行代理店,62500
2020-09-08,16539,旅行代理店,9801
2020-09-08,14089,宿泊施設,78400
2020-09-08,15950,ETC,96721
2020-09-08,15965,ETC,3721
2020-09-08,15965,宿泊施設,10000
2020-09-08,15955,ETC,8836
2020-09-08,15955,宿泊施設,92416
2020-09-08,13263,飲食店,80089
2020-09-08,15279,旅行代理店,4624
2020-09-08,13776,宿泊施設,80656
2020-09-08,14050,飲食店,104329
2020-09-08,14050,百貨店,1936
2020-09-08,10166,百貨店,15129
2020-09-08,14127,航空会社,61504
2020-09-08,16464,航空会社,29241
2020-09-08,12171,旅行代理店,8464
2020-09-08,16217,飲食店,72361
2020-09-08,16217,百貨店,1681
2020-09-08,18242,航空会社,90000
2020-09-08,10906,旅行代理店,77841
2020-09-08,13783,百貨店,22201
2020-09-08,11757,通信販売,89401
2020-09-08,13880,航空会社,36100
2020-09-08,16524,通信販売,5329
2020-09-08,18910,ETC,38416
2020-09-08,16755,旅行代理店,1764
2020-09-08,17806,旅行代理店,41209
2020-09-08,13719,ETC,14641
2020-09-08,13719,宿泊施設,78961
2020-09-08,14114,通信販売,48841
2020-09-08,18572,宿泊施設,11025
2020-09-08,12939,航空会社,8281
2020-09-08,14529,ETC,71289
2020-09-08,18860,通信販売,90000
2020-09-08,13480,ETC,94864
2020-09-08,17755,ETC,30625
2020-09-08,17755,宿泊施設,19321
2020-09-08,16437,宿泊施設,1024
2020-09-08,15319,航空会社,107584
2020-09-08,15630,旅行代理店,97969
2020-09-08,11623,百貨店,1444
2020-09-08,10844,飲食店,32761
2020-09-08,16551,旅行代理店,4225
2020-09-08,10687,ETC,1764
2020-09-08,10687,宿泊施設,4225
2020-09-08,11822,航空会社,6241
2020-09-08,11670,航空会社,105625
2020-09-08,14196,航空会社,13924
2020-09-08,16299,ETC,6400
2020-09-08,16299,宿泊施設,29241
2020-09-08,16751,航空会社,6400
2020-09-08,17680,ETC,106276
2020-09-08,17680,宿泊施設,78961
2020-09-08,12329,ETC,30276
2020-09-08,12329,宿泊施設,38416
2020-09-08,10761,飲食店,5776
2020-09-08,10761,百貨店,5476
2020-09-08,16870,ETC,72361
2020-09-08,16870,宿泊施設,7921
2020-09-08,17243,飲食店,75625
2020-09-08,17243,百貨店,52441
2020-09-08,15673,百貨店,68121
2020-09-09,11947,飲食店,46225
2020-09-09,11947,百貨店,28900
2020-09-09,13088,通信販売,83521
2020-09-09,12167,航空会社,28900
2020-09-09,11147,航空会社,32400
2020-09-09,18656,ETC,84681
2020-09-09,15020,ETC,39204
2020-09-09,15020,宿泊施設,38809
2020-09-09,16130,通信販売,25600
2020-09-09,14606,旅行代理店,28561
2020-09-09,18957,ETC,108241
2020-09-09,18957,宿泊施設,49284
2020-09-09,17074,航空会社,11236
2020-09-09,18791,ETC,6889
2020-09-09,18791,宿泊施設,20449
2020-09-09,18670,航空会社,4356
2020-09-09,10599,航空会社,24025
2020-09-09,12682,飲食店,25921
2020-09-09,12682,百貨店,6241
2020-09-09,13730,飲食店,1764
2020-09-09,13730,百貨店,25600
2020-09-09,10019,ETC,5184
2020-09-09,10019,宿泊施設,38416
2020-09-09,18911,百貨店,7056
2020-09-09,15123,飲食店,4356
2020-09-09,15123,百貨店,7396
2020-09-09,13964,旅行代理店,108241
2020-09-09,13850,ETC,26569
2020-09-09,12112,飲食店,18769
2020-09-09,11056,宿泊施設,6084
2020-09-09,10655,宿泊施設,3364
2020-09-09,11008,飲食店,101124
2020-09-09,11008,百貨店,60025
2020-09-09,10719,航空会社,104976
2020-09-09,14717,航空会社,9025
2020-09-09,17278,航空会社,19600
2020-09-09,17743,航空会社,10816
2020-09-09,14316,ETC,4900
2020-09-09,14316,宿泊施設,33489
2020-09-09,16882,ETC,9216
2020-09-09,16882,宿泊施設,81796
2020-09-09,15523,旅行代理店,51984
2020-09-09,18271,百貨店,94249
2020-09-09,13300,飲食店,101124
2020-09-09,13300,百貨店,4356
2020-09-09,18713,通信販売,20164
2020-09-09,12554,航空会社,37249
2020-09-09,11747,旅行代理店,108900
2020-09-09,18326,百貨店,47089
2020-09-09,17083,通信販売,67600
2020-09-09,16798,百貨店,32400
2020-09-09,15171,飲食店,85264
2020-09-09,15171,百貨店,103684
2020-09-09,10499,ETC,101124
2020-09-09,10878,旅行代理店,1764
2020-09-09,14294,航空会社,16129
2020-09-09,16566,飲食店,77284
2020-09-09,16566,百貨店,69169
2020-09-09,11382,ETC,15129
2020-09-09,11382,宿泊施設,51984
2020-09-09,16269,百貨店,73984
2020-09-09,17954,百貨店,100489
2020-09-09,17645,飲食店,65536
2020-09-09,17645,百貨店,4096
2020-09-09,11709,ETC,76729
2020-09-09,11709,宿泊施設,5776
2020-09-09,16349,旅行代理店,7056
2020-09-09,13763,航空会社,55225
2020-09-09,11799,ETC,5476
2020-09-09,13490,旅行代理店,47961
2020-09-09,16584,航空会社,6724
2020-09-09,11357,飲食店,22201
2020-09-09,13219,航空会社,84681
2020-09-09,16775,航空会社,67600
2020-09-09,15753,航空会社,52900
2020-09-09,12045,旅行代理店,8281
2020-09-09,16477,飲食店,15876
2020-09-09,16477,百貨店,58564
2020-09-09,12413,宿泊施設,18225
2020-09-09,14302,航空会社,6889
2020-09-09,10867,旅行代理店,12100
2020-09-09,14731,ETC,34969
2020-09-09,14731,宿泊施設,5929
2020-09-09,13203,百貨店,75076
2020-09-09,16851,百貨店,17424
2020-09-09,15392,飲食店,40401
2020-09-09,14067,ETC,54289
2020-09-09,14067,宿泊施設,104976
2020-09-09,13683,航空会社,28561
2020-09-09,14401,飲食店,10609
2020-09-09,10331,通信販売,15376
2020-09-09,17678,旅行代理店,6084
2020-09-09,15301,飲食店,5329
2020-09-09,15301,百貨店,13456
2020-09-09,10589,航空会社,87616
2020-09-09,16929,ETC,37636
2020-09-09,16929,宿泊施設,49729
2020-09-09,11838,航空会社,27556
2020-09-09,10056,ETC,70756
2020-09-09,10056,宿泊施設,10609
2020-09-09,16632,百貨店,34225
2020-09-09,10913,旅行代理店,33124
2020-09-09,15095,航空会社,30976
2020-09-09,10058,ETC,23716
2020-09-09,10058,宿泊施設,29584
2020-09-09,18520,ETC,105625
2020-09-09,18520,宿泊施設,16641
2020-09-09,13011,旅行代理店,1681
2020-09-09,10049,ETC,44944
2020-09-09,11710,ETC,4761
2020-09-09,11710,宿泊施設,5329
2020-09-09,18077,航空会社,10609
2020-09-09,14510,ETC,69169
2020-09-09,15191,航空会社,105625
2020-09-09,16189,飲食店,72361
2020-09-09,10242,通信販売,98596
2020-09-09,16339,航空会社,20449
2020-09-09,17319,航空会社,34596
2020-09-09,13508,航空会社,12996
2020-09-09,10998,百貨店,1369
2020-09-09,11729,ETC,77841
2020-09-09,14397,百貨店,5041
2020-09-09,16770,ETC,72900
2020-09-09,16108,百貨店,2116
2020-09-09,16058,飲食店,27556
2020-09-09,16058,百貨店,6084
2020-09-09,11464,通信販売,71824
2020-09-10,14136,ETC,11025
2020-09-10,14136,宿泊施設,28224
2020-09-10,13509,通信販売,101124
2020-09-10,11431,航空会社,56169
2020-09-10,16758,ETC,17689
2020-09-10,16434,宿泊施設,81225
2020-09-10,15323,ETC,33489
2020-09-10,15323,宿泊施設,47524
2020-09-10,14521,飲食店,88209
2020-09-10,18172,航空会社,55225
2020-09-10,17518,通信販売,16129
2020-09-10,17315,百貨店,17689
2020-09-10,17001,ETC,53824
2020-09-10,17001,宿泊施設,5329
2020-09-10,16944,宿泊施設,48400
2020-09-10,12867,通信販売,12544
2020-09-10,13598,ETC,81796
2020-09-10,13598,宿泊施設,49729
2020-09-10,12683,航空会社,7569
2020-09-10,15859,旅行代理店,12769
2020-09-10,12100,ETC,108900
2020-09-10,12100,宿泊施設,17161
2020-09-10,10663,航空会社,108241
2020-09-10,10823,宿泊施設,25921
2020-09-10,13937,旅行代理店,106276
2020-09-10,12242,通信販売,85849
2020-09-10,13577,百貨店,81796
2020-09-10,18783,飲食店,26244
2020-09-10,18783,百貨店,68644
2020-09-10,12525,旅行代理店,40804
2020-09-10,16990,百貨店,38809
2020-09-10,10259,航空会社,45369
2020-09-10,13825,百貨店,67081
2020-09-10,16607,飲食店,6084
2020-09-10,16607,百貨店,52441
2020-09-10,13118,宿泊施設,25600
2020-09-10,18991,通信販売,71824
2020-09-10,15239,ETC,2209
2020-09-10,13179,ETC,24964
2020-09-10,13179,宿泊施設,2809
2020-09-10,12581,飲食店,89401
2020-09-10,12581,百貨店,30976
2020-09-10,17383,飲食店,41616
2020-09-10,17383,百貨店,16900
2020-09-10,14458,航空会社,36481
2020-09-10,12844,宿泊施設,35344
2020-09-10,18841,百貨店,12100
2020-09-10,13307,ETC,37249
2020-09-10,13307,宿泊施設,2209
2020-09-10,11922,飲食店,106276
2020-09-10,15851,飲食店,1600
2020-09-10,14738,飲食店,9216
2020-09-10,14738,百貨店,20736
2020-09-10,17151,航空会社,87025
2020-09-10,17593,宿泊施設,2704
2020-09-10,14313,宿泊施設,47089
2020-09-10,11282,通信販売,16384
2020-09-10,16450,通信販売,15376
2020-09-10,16082,百貨店,71289
2020-09-10,18779,ETC,17689
2020-09-10,17581,航空会社,16384
2020-09-10,16531,ETC,40804
2020-09-10,16531,宿泊施設,32400
2020-09-10,10991,飲食店,72361
2020-09-10,10379,百貨店,35721
2020-09-10,11771,ETC,13456
2020-09-10,11771,宿泊施設,7225
2020-09-10,18635,ETC,1156
2020-09-10,18635,宿泊施設,81225
2020-09-10,14850,航空会社,102400
2020-09-10,12729,ETC,11881
2020-09-10,12729,宿泊施設,74529
2020-09-10,16303,通信販売,3481
2020-09-10,15218,旅行代理店,2601
2020-09-10,16758,ETC,5929
2020-09-10,18920,旅行代理店,64516
2020-09-10,14719,旅行代理店,30976
2020-09-10,13394,宿泊施設,82369
2020-09-10,12512,飲食店,14400
2020-09-10,15778,百貨店,33124
2020-09-10,12553,航空会社,43264
2020-09-10,11832,飲食店,86436
2020-09-10,11832,百貨店,7569
2020-09-10,16497,百貨店,3364
2020-09-10,14191,航空会社,36864
2020-09-10,10891,宿泊施設,39601
2020-09-10,16503,ETC,3136
2020-09-10,10112,飲食店,76729
2020-09-10,10112,百貨店,58564
2020-09-10,15442,航空会社,37249
2020-09-10,11092,宿泊施設,94249
2020-09-10,15694,航空会社,23104
2020-09-10,17246,百貨店,14161
2020-09-10,13052,宿泊施設,42849
2020-09-10,17151,航空会社,71824
2020-09-10,14490,飲食店,68644
2020-09-10,14490,百貨店,88804
2020-09-10,14969,宿泊施設,6084
2020-09-10,12735,通信販売,5476
2020-09-10,16555,通信販売,21025
2020-09-10,14553,宿泊施設,80656
2020-09-10,12315,宿泊施設,2601
2020-09-10,10382,航空会社,8464
2020-09-10,12112,通信販売,108900
2020-09-10,18744,航空会社,31329
2020-09-10,17280,ETC,64009
2020-09-10,17280,宿泊施設,23409
2020-09-10,14182,飲食店,32400
2020-09-10,14182,百貨店,5929
2020-09-10,18545,飲食店,44100
2020-09-10,18545,百貨店,98596
2020-09-10,15007,ETC,4096
2020-09-10,15007,宿泊施設,58081
2020-09-10,12365,ETC,81225
2020-09-10,12365,宿泊施設,2304
2020-09-10,16674,飲食店,32761
2020-09-10,18305,ETC,57600
2020-09-10,18305,宿泊施設,48400
2020-09-10,17462,ETC,75625
2020-09-10,17462,宿泊施設,65025
2020-09-10,11657,航空会社,21904
2020-09-10,16677,飲食店,71824
2020-09-10,18615,通信販売,2601
2020-09-10,12714,通信販売,82944
2020-09-10,17309,航空会社,3249
2020-09-10,11116,航空会社,34969
2020-09-11,17109,飲食店,37636
2020-09-11,17109,百貨店,19321
2020-09-11,12251,百貨店,8649
2020-09-11,13495,飲食店,22500
2020-09-11,13495,百貨店,12100
2020-09-11,10408,宿泊施設,65536
2020-09-11,11519,ETC,5476
2020-09-11,11519,宿泊施設,43681
2020-09-11,14955,飲食店,56644
2020-09-11,12774,飲食店,65025
2020-09-11,12774,百貨店,90601
2020-09-11,12827,航空会社,51984
2020-09-11,12507,飲食店,53824
2020-09-11,12507,百貨店,52900
2020-09-11,14292,通信販売,50176
2020-09-11,11535,飲食店,50625
2020-09-11,17903,航空会社,70756
2020-09-11,10133,飲食店,86436
2020-09-11,18009,ETC,65536
2020-09-11,18009,宿泊施設,11025
2020-09-11,13949,飲食店,13456
2020-09-11,13949,百貨店,3844
2020-09-11,16842,百貨店,82369
2020-09-11,18886,飲食店,28224
2020-09-11,17464,宿泊施設,6241
2020-09-11,12191,通信販売,42849
2020-09-11,17073,宿泊施設,9216
2020-09-11,16489,百貨店,19321
2020-09-11,15016,旅行代理店,61504
2020-09-11,12928,飲食店,68644
2020-09-11,15976,宿泊施設,17424
2020-09-11,16263,宿泊施設,32761
2020-09-11,16166,通信販売,72900
2020-09-11,11907,宿泊施設,62001
2020-09-11,10403,飲食店,3969
2020-09-11,10403,百貨店,17424
2020-09-11,14273,ETC,77284
2020-09-11,14273,宿泊施設,24336
2020-09-11,13479,ETC,2116
2020-09-11,13479,宿泊施設,1681
2020-09-11,13858,飲食店,961
2020-09-11,10666,ETC,47089
2020-09-11,10666,宿泊施設,53824
2020-09-11,10141,旅行代理店,34225
2020-09-11,14460,飲食店,35721
2020-09-11,14460,百貨店,10201
2020-09-11,18580,航空会社,22500
2020-09-11,17298,ETC,47089
2020-09-11,17298,宿泊施設,16900
2020-09-11,16413,飲食店,31329
2020-09-11,16470,通信販売,25921
2020-09-11,16828,旅行代理店,7921
2020-09-11,16326,航空会社,46656
2020-09-11,13666,百貨店,23716
2020-09-11,15661,百貨店,33124
2020-09-11,14369,飲食店,41209
2020-09-11,14369,百貨店,2916
2020-09-11,10492,旅行代理店,58564
2020-09-11,11341,飲食店,41209
2020-09-11,11341,百貨店,102400
2020-09-11,15738,ETC,30976
2020-09-11,16216,ETC,27225
2020-09-11,16216,宿泊施設,90000
2020-09-11,16962,飲食店,16384
2020-09-11,16962,百貨店,70756
2020-09-11,10766,航空会社,1444
2020-09-11,12350,ETC,101761
2020-09-11,10563,飲食店,33489
2020-09-11,10563,百貨店,87025
2020-09-11,17666,飲食店,59049
2020-09-11,10638,旅行代理店,10201
2020-09-11,10619,旅行代理店,5476
2020-09-11,18816,飲食店,1521
2020-09-11,18816,百貨店,28561
2020-09-11,15454,航空会社,78961
2020-09-11,10324,旅行代理店,42849
2020-09-11,18358,通信販売,73984
2020-09-11,13052,ETC,28224
2020-09-11,10192,飲食店,66049
2020-09-11,10192,百貨店,7744
2020-09-11,16201,ETC,11449
2020-09-11,16201,宿泊施設,76729
2020-09-11,16145,通信販売,108900
2020-09-11,17339,旅行代理店,10404
2020-09-11,17040,宿泊施設,32041
2020-09-11,15380,旅行代理店,52441
2020-09-11,13349,旅行代理店,3249
2020-09-11,13305,通信販売,14161
2020-09-11,18339,航空会社,7744
2020-09-11,10730,飲食店,67600
2020-09-11,14565,航空会社,82944
2020-09-11,13748,航空会社,21904
2020-09-11,11644,航空会社,89401
2020-09-11,18507,通信販売,45796
2020-09-11,12644,宿泊施設,16129
2020-09-11,10109,宿泊施設,56644
2020-09-11,11178,航空会社,1089
2020-09-11,14742,ETC,45369
2020-09-11,14742,宿泊施設,108241
2020-09-11,11759,飲食店,75076
2020-09-11,13163,航空会社,28900
2020-09-11,17983,飲食店,61504
2020-09-11,12738,航空会社,33856
2020-09-11,12003,百貨店,73984
2020-09-11,13409,航空会社,91809
2020-09-11,15657,旅行代理店,6561
2020-09-11,11907,通信販売,33856
2020-09-11,18463,航空会社,87025
2020-09-11,15232,通信販売,84100
2020-09-11,15825,百貨店,73441
2020-09-11,10518,飲食店,72900
2020-09-11,10518,百貨店,12769
2020-09-11,17429,宿泊施設,103684
2020-09-11,15750,宿泊施設,15129
2020-09-11,13392,飲食店,13225
2020-09-11,13392,百貨店,14400
2020-09-11,18115,飲食店,10404
2020-09-11,18115,百貨店,69696
2020-09-11,14486,ETC,6400
2020-09-11,15261,旅行代理店,73984
2020-09-11,15877,百貨店,88209
2020-09-11,12080,航空会社,44100
2020-09-11,13921,航空会社,24336
2020-09-11,15439,宿泊施設,6889
2020-09-11,17750,宿泊施設,49729
2020-09-12,10510,航空会社,44944
2020-09-12,13379,百貨店,38809
2020-09-12,10620,ETC,35721
2020-09-12,17692,飲食店,21904
2020-09-12,17692,百貨店,101761
2020-09-12,13260,百貨店,63504
2020-09-12,12492,ETC,4225
2020-09-12,15681,ETC,73441
2020-09-12,15681,宿泊施設,1024
2020-09-12,16536,宿泊施設,14641
2020-09-12,14711,旅行代理店,7569
2020-09-12,11562,百貨店,19321
2020-09-12,11300,飲食店,104976
2020-09-12,11300,百貨店,1369
2020-09-12,16659,航空会社,68121
2020-09-12,10904,飲食店,7225
2020-09-12,17188,ETC,67081
2020-09-12,10688,飲食店,40000
2020-09-12,10688,百貨店,26569
2020-09-12,15428,旅行代理店,33489
2020-09-12,17946,ETC,101761
2020-09-12,17946,宿泊施設,72361
2020-09-12,14742,百貨店,89401
2020-09-12,18455,宿泊施設,85264
2020-09-12,18996,飲食店,13225
2020-09-12,18996,百貨店,26244
2020-09-12,11868,百貨店,12321
2020-09-12,16546,通信販売,5476
2020-09-12,17702,ETC,103041
2020-09-12,17702,宿泊施設,7921
2020-09-12,18535,ETC,37249
2020-09-12,18535,宿泊施設,14161
2020-09-12,14070,飲食店,5929
2020-09-12,14070,百貨店,12544
2020-09-12,17661,飲食店,56644
2020-09-12,17661,百貨店,88804
2020-09-12,16233,航空会社,54289
2020-09-12,13735,航空会社,16900
2020-09-12,15305,通信販売,3481
2020-09-12,16422,飲食店,30276
2020-09-12,16422,百貨店,2401
2020-09-12,15418,飲食店,96100
2020-09-12,15827,航空会社,2704
2020-09-12,16770,旅行代理店,27889
2020-09-12,18827,宿泊施設,25281
2020-09-12,14299,通信販売,50176
2020-09-12,18222,旅行代理店,39601
2020-09-12,15789,航空会社,8836
2020-09-12,14990,ETC,108900
2020-09-12,17353,百貨店,16641
2020-09-12,16244,飲食店,2704
2020-09-12,16244,百貨店,10404
2020-09-12,14989,航空会社,21609
2020-09-12,17375,航空会社,71824
2020-09-12,13294,飲食店,62001
2020-09-12,13294,百貨店,11449
2020-09-12,17971,通信販売,48841
2020-09-12,16408,百貨店,21316
2020-09-12,10572,ETC,13225
2020-09-12,10572,宿泊施設,8836
2020-09-12,10242,飲食店,42025
2020-09-12,10242,百貨店,94864
2020-09-12,16285,旅行代理店,6400
2020-09-12,13832,旅行代理店,92416
2020-09-12,15920,ETC,38809
2020-09-12,10775,ETC,43681
2020-09-12,10775,宿泊施設,17689
2020-09-12,15616,ETC,49729
2020-09-12,11639,ETC,27556
2020-09-12,11639,宿泊施設,29584
2020-09-12,11442,通信販売,13689
2020-09-12,10564,飲食店,9025
2020-09-12,10564,百貨店,4900
2020-09-12,16711,ETC,45369
2020-09-12,16711,宿泊施設,19321
2020-09-12,17815,航空会社,15625
2020-09-12,11517,ETC,103041
2020-09-12,11517,宿泊施設,4489
2020-09-12,18368,飲食店,79524
2020-09-12,14157,百貨店,1369
2020-09-12,18047,ETC,55696
2020-09-12,17562,ETC,7225
2020-09-12,12079,百貨店,2116
2020-09-12,18419,通信販売,22801
2020-09-12,17821,航空会社,50625
2020-09-12,11296,ETC,100489
2020-09-12,11296,宿泊施設,8281
2020-09-12,12268,旅行代理店,28224
2020-09-12,13716,航空会社,3025
2020-09-12,14731,航空会社,21316
2020-09-12,14211,旅行代理店,8649
2020-09-12,12049,ETC,48400
2020-09-12,16519,旅行代理店,90000
2020-09-12,17653,通信販売,34969
2020-09-12,13748,宿泊施設,45369
2020-09-12,10409,ETC,9801
2020-09-12,10409,宿泊施設,65536
2020-09-12,15986,百貨店,88209
2020-09-12,17938,航空会社,62500
2020-09-12,14768,飲食店,33856
2020-09-12,14768,百貨店,61009
2020-09-12,13049,航空会社,10000
2020-09-12,11374,航空会社,59536
2020-09-12,16053,飲食店,60516
2020-09-12,16053,百貨店,2916
2020-09-12,12348,宿泊施設,1444
2020-09-12,18380,航空会社,70756
2020-09-12,16772,ETC,15376
2020-09-12,16772,宿泊施設,16129
2020-09-12,17488,ETC,9025
2020-09-12,15554,飲食店,9216
2020-09-12,15554,百貨店,59536
2020-09-12,11892,ETC,13225
2020-09-12,11892,宿泊施設,24649
2020-09-12,13600,通信販売,11449
2020-09-12,11582,ETC,2304
2020-09-12,11582,宿泊施設,59049
2020-09-12,18028,航空会社,66564
2020-09-12,14020,ETC,35721
2020-09-12,14020,宿泊施設,14884
2020-09-12,11706,航空会社,26244
2020-09-12,11775,ETC,33124
2020-09-12,15391,通信販売,56644
2020-09-12,10492,百貨店,87616
2020-09-12,10641,百貨店,37249
2020-09-12,14625,飲食店,3249
2020-09-12,14625,百貨店,67081
2020-09-12,15848,百貨店,96721
2020-09-12,16009,飲食店,13924
2020-09-12,12267,旅行代理店,9025
2020-09-13,13474,ETC,66564
2020-09-13,13474,宿泊施設,27556
2020-09-13,15293,通信販売,19321
2020-09-13,15776,宿泊施設,105625
2020-09-13,14987,航空会社,2209
2020-09-13,11610,飲食店,74529
2020-09-13,10555,飲食店,17956
2020-09-13,10555,百貨店,84100
2020-09-13,17387,宿泊施設,52900
2020-09-13,13119,通信販売,27225
2020-09-13,12910,百貨店,78400
2020-09-13,13390,旅行代理店,3844
2020-09-13,11862,宿泊施設,60025
2020-09-13,13080,ETC,94249
2020-09-13,13080,宿泊施設,66564
2020-09-13,11340,航空会社,63504
2020-09-13,17425,ETC,1225
2020-09-13,18533,通信販売,84100
2020-09-13,13154,飲食店,9216
2020-09-13,13154,百貨店,80089
2020-09-13,18589,航空会社,88209
2020-09-13,18141,航空会社,19881
2020-09-13,16099,飲食店,36481
2020-09-13,16099,百貨店,7225
2020-09-13,17421,ETC,37249
2020-09-13,17421,宿泊施設,17956
2020-09-13,12144,百貨店,64516
2020-09-13,17579,ETC,40000
2020-09-13,17579,宿泊施設,21025
2020-09-13,10203,飲食店,100489
2020-09-13,10203,百貨店,92416
2020-09-13,18255,百貨店,42849
2020-09-13,13404,航空会社,78961
2020-09-13,18634,航空会社,10404
2020-09-13,18594,航空会社,6889
2020-09-13,17418,飲食店,35344
2020-09-13,17418,百貨店,94864
2020-09-13,15683,飲食店,103041
2020-09-13,15683,百貨店,20736
2020-09-13,10113,通信販売,44100
2020-09-13,10242,飲食店,13225
2020-09-13,11026,ETC,96100
2020-09-13,11026,宿泊施設,106276
2020-09-13,15010,飲食店,101761
2020-09-13,15010,百貨店,44944
2020-09-13,14738,航空会社,1600
2020-09-13,13804,通信販売,39601
2020-09-13,10962,ETC,1444
2020-09-13,10962,宿泊施設,1024
2020-09-13,17317,百貨店,68644
2020-09-13,16191,ETC,3249
2020-09-13,16191,宿泊施設,64516
2020-09-13,11369,百貨店,9409
2020-09-13,10857,飲食店,21316
2020-09-13,14304,飲食店,91204
2020-09-13,15190,宿泊施設,51076
2020-09-13,15467,ETC,69169
2020-09-13,15467,宿泊施設,21609
2020-09-13,18608,百貨店,3721
2020-09-13,18803,百貨店,62500
2020-09-13,18941,百貨店,18769
2020-09-13,16592,飲食店,47524
2020-09-13,16592,百貨店,9801
2020-09-13,11219,航空会社,2025
2020-09-13,10249,宿泊施設,22201
2020-09-13,17786,飲食店,30625
2020-09-13,17786,百貨店,91809
2020-09-13,15306,ETC,16129
2020-09-13,15306,宿泊施設,1936
2020-09-13,14104,航空会社,1444
2020-09-13,16225,飲食店,77841
2020-09-13,10195,百貨店,33124
2020-09-13,17546,飲食店,4624
2020-09-13,17546,百貨店,21609
2020-09-13,12907,飲食店,31329
2020-09-13,10961,航空会社,101761
2020-09-13,16442,飲食店,6561
2020-09-13,13217,通信販売,46225
2020-09-13,18686,飲食店,3025
2020-09-13,18686,百貨店,21609
2020-09-13,11627,航空会社,6889
2020-09-13,12808,ETC,8464
2020-09-13,12808,宿泊施設,8464
2020-09-13,11296,ETC,17956
2020-09-13,11296,宿泊施設,9409
2020-09-13,14350,百貨店,57600
2020-09-13,17813,ETC,76176
2020-09-13,18437,航空会社,61009
2020-09-13,11025,宿泊施設,21609
2020-09-13,15461,飲食店,56644
2020-09-13,15461,百貨店,14400
2020-09-13,12654,航空会社,67600
2020-09-13,16549,百貨店,97344
2020-09-13,13834,ETC,35344
2020-09-13,13834,宿泊施設,3249
2020-09-13,17014,飲食店,48841
2020-09-13,16260,ETC,60025
2020-09-13,16260,宿泊施設,6561
2020-09-13,16775,宿泊施設,14400
2020-09-13,15076,飲食店,18769
2020-09-13,16495,百貨店,20164
2020-09-13,11311,旅行代理店,45369
2020-09-13,15557,飲食店,9604
2020-09-13,15557,百貨店,26896
2020-09-13,13898,通信販売,88209
2020-09-13,17800,ETC,46656
2020-09-13,14489,旅行代理店,11025
2020-09-13,13254,通信販売,49729
2020-09-13,16374,航空会社,108241
2020-09-13,17890,百貨店,961
2020-09-13,17421,百貨店,106929
2020-09-13,13582,通信販売,961
2020-09-13,18738,通信販売,24025
2020-09-13,16723,航空会社,42436
2020-09-13,11495,宿泊施設,21609
2020-09-13,18110,通信販売,1296
2020-09-13,11863,百貨店,11881
2020-09-13,14999,旅行代理店,29929
2020-09-13,13232,航空会社,8836
2020-09-13,11460,宿泊施設,43681
2020-09-13,16836,通信販売,51529
2020-09-13,18719,旅行代理店,70756
2020-09-13,17987,通信販売,78400
2020-09-13,12520,ETC,46656
2020-09-13,12520,宿泊施設,11881
2020-09-13,13752,百貨店,9801
2020-09-13,15435,宿泊施設,4096
2020-09-14,10173,百貨店,31684
2020-09-14,18543,百貨店,6084
2020-09-14,10038,飲食店,14641
2020-09-14,10038,百貨店,1225
2020-09-14,14068,ETC,4225
2020-09-14,14068,宿泊施設,78400
2020-09-14,16858,旅行代理店,47961
2020-09-14,18906,百貨店,3249
2020-09-14,15114,航空会社,1764
2020-09-14,17147,宿泊施設,48841
2020-09-14,18392,通信販売,3844
2020-09-14,15991,旅行代理店,29241
2020-09-14,13809,航空会社,96100
2020-09-14,10223,ETC,3364
2020-09-14,10223,宿泊施設,5625
2020-09-14,12724,通信販売,4624
2020-09-14,17569,宿泊施設,47089
2020-09-14,13465,航空会社,18769
2020-09-14,10362,航空会社,1369
2020-09-14,15240,百貨店,44100
2020-09-14,15760,旅行代理店,70756
2020-09-14,17101,百貨店,68121
2020-09-14,12673,航空会社,27556
