利用日,顧客番号,用途,利用金額
2021-05-10,22424,通信販売,33124
2021-05-10,20713,航空会社,13689
2021-05-10,24812,宿泊施設,6241
2021-05-10,25201,宿泊施設,20449
2021-05-10,22357,宿泊施設,5329
2021-05-10,25550,旅行代理店,94864
2021-05-10,26934,航空会社,3969
2021-05-10,22311,航空会社,5184
2021-05-10,28230,飲食店,107584
2021-05-10,28230,百貨店,21316
2021-05-10,24162,ETC,2401
2021-05-10,27416,宿泊施設,59536
2021-05-10,22240,通信販売,35344
2021-05-10,23524,百貨店,6241
2021-05-10,28159,宿泊施設,35721
2021-05-10,26527,航空会社,1296
2021-05-10,24275,ETC,94249
2021-05-10,23292,旅行代理店,7056
2021-05-10,21716,飲食店,1521
2021-05-10,20605,航空会社,17956
2021-05-10,21252,ETC,4096
2021-05-10,21252,宿泊施設,1444
2021-05-10,24238,宿泊施設,21904
2021-05-10,28078,航空会社,104329
2021-05-10,21466,宿泊施設,24649
2021-05-10,28319,航空会社,57121
2021-05-10,27631,通信販売,36864
2021-05-10,27669,ETC,47961
2021-05-10,23456,宿泊施設,7056
2021-05-10,28843,通信販売,36481
2021-05-10,25289,ETC,18225
2021-05-10,25289,宿泊施設,29584
2021-05-11,20050,旅行代理店,22500
2021-05-11,25473,航空会社,2704
2021-05-11,28275,旅行代理店,90601
2021-05-11,28758,航空会社,82369
2021-05-11,24794,旅行代理店,37249
2021-05-11,28808,宿泊施設,90000
2021-05-11,24444,旅行代理店,64009
2021-05-11,22792,航空会社,26244
2021-05-11,25123,ETC,45369
2021-05-11,25123,宿泊施設,103684
2021-05-11,27253,航空会社,19044
2021-05-11,23996,航空会社,77284
2021-05-11,24712,百貨店,33124
2021-05-11,26895,航空会社,44100
2021-05-11,22709,百貨店,5041
2021-05-11,26593,ETC,37249
2021-05-11,27962,通信販売,70225
2021-05-11,27669,ETC,11025
2021-05-11,27669,宿泊施設,56169
2021-05-11,20158,航空会社,25281
2021-05-11,24917,旅行代理店,5041
2021-05-11,27063,ETC,17956
2021-05-11,27063,宿泊施設,7225
2021-05-11,28235,通信販売,12544
2021-05-11,28949,航空会社,55225
2021-05-11,24707,航空会社,26896
2021-05-11,22190,宿泊施設,24649
2021-05-11,25222,宿泊施設,91204
2021-05-11,26474,通信販売,6724
2021-05-11,27666,百貨店,7225
2021-05-11,20054,百貨店,1849
2021-05-11,23458,宿泊施設,22801
2021-05-11,28650,通信販売,19044
2021-05-11,24529,旅行代理店,98596
2021-05-11,26167,百貨店,17689
2021-05-11,22638,ETC,7569
2021-05-11,22638,宿泊施設,33124
2021-05-11,22859,宿泊施設,11881
2021-05-11,28471,旅行代理店,961
2021-05-11,26229,宿泊施設,41209
2021-05-11,28947,航空会社,17956
2021-05-11,24513,通信販売,23104
2021-05-11,26663,宿泊施設,3025
2021-05-11,24983,旅行代理店,32400
2021-05-11,22486,宿泊施設,42849
2021-05-11,22694,飲食店,52441
2021-05-11,22694,百貨店,37249
2021-05-11,26214,航空会社,12321
2021-05-11,26213,航空会社,2304
2021-05-11,28828,百貨店,62001
2021-05-11,20569,航空会社,6561
2021-05-11,24519,宿泊施設,5776
2021-05-11,26401,宿泊施設,108900
2021-05-11,24816,宿泊施設,2601
2021-05-11,20130,宿泊施設,58564
2021-05-11,21266,航空会社,24649
2021-05-11,27853,ETC,11664
2021-05-11,27712,航空会社,24025
2021-05-11,27327,ETC,44100
2021-05-11,25217,航空会社,85264
2021-05-11,27169,航空会社,1369
2021-05-11,28649,ETC,6400
2021-05-11,28649,宿泊施設,91204
2021-05-11,26612,百貨店,50176
2021-05-11,26372,通信販売,3249
2021-05-11,27633,宿泊施設,12100
2021-05-11,20257,通信販売,106276
2021-05-11,24228,航空会社,12321
2021-05-11,24470,宿泊施設,21904
2021-05-11,24869,宿泊施設,106929
2021-05-11,28067,航空会社,11449
2021-05-11,27937,航空会社,62500
2021-05-11,23351,ETC,55696
2021-05-11,23351,宿泊施設,108241
2021-05-11,21625,飲食店,42436
2021-05-11,21625,百貨店,80089
2021-05-11,25370,旅行代理店,18225
2021-05-11,28310,ETC,93636
2021-05-11,28310,宿泊施設,77284
2021-05-11,23390,宿泊施設,73984
2021-05-11,28852,飲食店,20164
2021-05-11,21563,航空会社,97969
2021-05-11,24572,航空会社,107584
2021-05-11,28711,飲食店,27556
2021-05-11,28711,百貨店,11025
2021-05-11,22616,通信販売,31684
2021-05-11,23809,百貨店,12321
2021-05-11,23576,百貨店,3844
2021-05-11,28322,航空会社,67081
2021-05-11,22342,百貨店,24336
2021-05-11,23711,航空会社,9409
2021-05-11,23559,百貨店,63001
2021-05-11,21854,ETC,11449
2021-05-11,21854,宿泊施設,63504
2021-05-11,23480,ETC,6724
2021-05-11,23480,宿泊施設,3721
2021-05-11,27480,航空会社,1369
2021-05-11,22151,宿泊施設,31329
2021-05-11,25047,ETC,51529
2021-05-11,25047,宿泊施設,4900
2021-05-11,28936,通信販売,1681
2021-05-11,21705,航空会社,34596
2021-05-11,22670,航空会社,88209
2021-05-11,20308,旅行代理店,17956
2021-05-11,20232,ETC,32761
2021-05-11,26388,宿泊施設,63504
2021-05-11,27165,通信販売,20736
2021-05-11,23041,飲食店,76176
2021-05-11,23041,百貨店,61504
2021-05-11,27483,航空会社,41616
2021-05-11,21649,飲食店,9025
2021-05-11,21649,百貨店,79524
2021-05-11,24238,飲食店,10000
2021-05-11,24238,百貨店,21609
2021-05-11,20890,宿泊施設,27889
2021-05-11,20775,航空会社,81796
2021-05-12,28516,百貨店,2401
2021-05-12,22305,航空会社,63001
2021-05-12,22237,宿泊施設,92416
2021-05-12,25218,飲食店,19881
2021-05-12,25218,百貨店,79524
2021-05-12,22116,通信販売,21025
2021-05-12,26132,航空会社,26896
2021-05-12,21799,航空会社,8281
2021-05-12,21215,通信販売,97344
2021-05-12,25250,ETC,78961
2021-05-12,25250,宿泊施設,5625
2021-05-12,28020,航空会社,15625
2021-05-12,20100,航空会社,15876
2021-05-12,28589,航空会社,38416
2021-05-12,27712,通信販売,56169
2021-05-12,22054,百貨店,2500
2021-05-12,22690,百貨店,34596
2021-05-12,27281,宿泊施設,49729
2021-05-12,24110,宿泊施設,25600
2021-05-12,22292,百貨店,3481
2021-05-12,21051,航空会社,93636
2021-05-12,27814,宿泊施設,71824
2021-05-12,26834,百貨店,45796
2021-05-12,23209,宿泊施設,83521
2021-05-12,25355,宿泊施設,3721
2021-05-12,24874,航空会社,47524
2021-05-12,27448,航空会社,1024
2021-05-12,22602,宿泊施設,6889
2021-05-12,22632,百貨店,5184
2021-05-12,24973,飲食店,57121
2021-05-12,24973,百貨店,37636
2021-05-12,27706,航空会社,21025
2021-05-12,25496,ETC,24025
2021-05-12,25496,宿泊施設,18769
2021-05-12,24439,飲食店,89401
2021-05-12,25704,航空会社,37636
2021-05-12,20336,ETC,8100
2021-05-12,20336,宿泊施設,2500
2021-05-12,23556,百貨店,88804
2021-05-12,21935,ETC,90601
2021-05-12,25037,宿泊施設,85849
2021-05-12,22280,飲食店,76729
2021-05-12,22091,旅行代理店,84681
2021-05-12,22853,宿泊施設,47961
2021-05-12,25836,百貨店,3136
2021-05-12,22484,飲食店,67600
2021-05-12,22484,百貨店,8649
2021-05-12,23768,航空会社,12544
2021-05-12,23588,通信販売,2025
2021-05-12,24968,宿泊施設,24964
2021-05-12,20212,航空会社,108900
2021-05-12,20022,宿泊施設,57600
2021-05-12,28555,ETC,99225
2021-05-12,28555,宿泊施設,57600
2021-05-12,25312,宿泊施設,11236
2021-05-12,25116,宿泊施設,4489
2021-05-12,22434,ETC,961
2021-05-12,22434,宿泊施設,16384
2021-05-12,22836,宿泊施設,44100
2021-05-12,28857,ETC,74529
2021-05-12,22610,飲食店,53361
2021-05-12,22610,百貨店,101124
2021-05-12,23974,宿泊施設,6241
2021-05-12,20020,通信販売,35344
2021-05-12,27152,ETC,8649
2021-05-12,27380,航空会社,54289
2021-05-12,21859,ETC,4489
2021-05-12,21859,宿泊施設,77841
2021-05-12,20902,飲食店,9801
2021-05-12,20902,百貨店,83521
2021-05-12,20147,航空会社,5476
2021-05-12,25536,旅行代理店,7056
2021-05-12,24178,ETC,31684
2021-05-12,24178,宿泊施設,66564
2021-05-12,27503,ETC,15876
2021-05-12,28289,ETC,105625
2021-05-12,28289,宿泊施設,1089
2021-05-12,21370,ETC,55225
2021-05-12,21370,宿泊施設,16641
2021-05-12,20761,航空会社,5041
2021-05-12,25174,ETC,6241
2021-05-12,25174,宿泊施設,19600
2021-05-12,28961,ETC,42849
2021-05-12,21525,ETC,60025
2021-05-12,28841,宿泊施設,31684
2021-05-12,28934,航空会社,7396
2021-05-12,25710,宿泊施設,6084
2021-05-12,23025,飲食店,44944
2021-05-12,23025,百貨店,34969
2021-05-12,23620,ETC,15625
2021-05-12,23620,宿泊施設,8464
2021-05-12,20350,航空会社,3969
2021-05-12,22542,ETC,59049
2021-05-12,22542,宿泊施設,80089
2021-05-12,28407,通信販売,42436
2021-05-12,21887,航空会社,1089
2021-05-12,20318,航空会社,23104
2021-05-12,23882,飲食店,25921
2021-05-12,23882,百貨店,12996
2021-05-12,25181,宿泊施設,78400
2021-05-12,20666,航空会社,75625
2021-05-12,27247,ETC,8281
2021-05-12,27247,宿泊施設,34225
2021-05-12,25914,百貨店,14400
2021-05-12,23571,飲食店,64009
2021-05-12,23571,百貨店,3721
2021-05-12,23358,旅行代理店,1681
2021-05-12,22585,百貨店,40804
2021-05-12,22503,宿泊施設,11025
2021-05-12,26804,航空会社,87616
2021-05-12,25132,宿泊施設,88209
2021-05-12,26995,宿泊施設,19321
2021-05-12,24084,宿泊施設,961
2021-05-12,24706,百貨店,6400
2021-05-12,28725,宿泊施設,24649
2021-05-12,21021,航空会社,72900
2021-05-12,26311,宿泊施設,7396
2021-05-12,26631,ETC,10404
2021-05-12,25221,百貨店,30625
2021-05-12,25656,ETC,54756
2021-05-12,25656,宿泊施設,8100
2021-05-12,26844,ETC,39204
2021-05-13,26637,宿泊施設,4761
2021-05-13,23525,ETC,29241
2021-05-13,23525,宿泊施設,44521
2021-05-13,21727,宿泊施設,54289
2021-05-13,22763,航空会社,5476
2021-05-13,21890,航空会社,4356
2021-05-13,25272,航空会社,87025
2021-05-13,28929,飲食店,60025
2021-05-13,28929,百貨店,1296
2021-05-13,26679,航空会社,28561
2021-05-13,21633,航空会社,82369
2021-05-13,20468,飲食店,28224
2021-05-13,20798,宿泊施設,73984
2021-05-13,21187,旅行代理店,77841
2021-05-13,24891,宿泊施設,48400
2021-05-13,27089,旅行代理店,49729
2021-05-13,24530,ETC,66049
2021-05-13,27438,航空会社,13924
2021-05-13,24281,通信販売,69696
2021-05-13,27327,飲食店,15625
2021-05-13,27327,百貨店,83521
2021-05-13,20191,ETC,6241
2021-05-13,20191,宿泊施設,99856
2021-05-13,25128,航空会社,84681
2021-05-13,27902,宿泊施設,54289
2021-05-13,26840,航空会社,40000
2021-05-13,28305,航空会社,35344
2021-05-13,26051,宿泊施設,101124
2021-05-13,26820,ETC,28224
2021-05-13,25806,通信販売,60516
2021-05-13,20019,航空会社,18496
2021-05-13,23629,通信販売,71289
2021-05-13,22430,通信販売,81225
2021-05-13,21504,ETC,30625
2021-05-13,21504,宿泊施設,93025
2021-05-13,26894,宿泊施設,2916
2021-05-13,26741,通信販売,13689
2021-05-13,27542,航空会社,48400
2021-05-13,23135,航空会社,81225
2021-05-13,27788,航空会社,24649
2021-05-13,26263,飲食店,3721
2021-05-13,26263,百貨店,6400
2021-05-13,24464,飲食店,89401
2021-05-13,23276,通信販売,1849
2021-05-13,21637,飲食店,37249
2021-05-13,21637,百貨店,16900
2021-05-13,20755,旅行代理店,33856
2021-05-13,23443,宿泊施設,2401
2021-05-13,25227,宿泊施設,2025
2021-05-13,20538,宿泊施設,3721
2021-05-13,22718,旅行代理店,36481
2021-05-13,21183,宿泊施設,22500
2021-05-13,28393,ETC,34225
2021-05-13,23949,通信販売,14400
2021-05-13,26445,百貨店,44521
2021-05-13,28747,通信販売,34225
2021-05-13,27080,ETC,86436
2021-05-13,27080,宿泊施設,34969
2021-05-13,23375,航空会社,27225
2021-05-13,25161,宿泊施設,52441
2021-05-13,24510,航空会社,63504
2021-05-13,22061,通信販売,23104
2021-05-13,23436,通信販売,85849
2021-05-13,20090,通信販売,64009
2021-05-13,25862,ETC,26244
2021-05-13,25862,宿泊施設,17689
2021-05-13,27772,百貨店,3364
2021-05-13,24086,ETC,41209
2021-05-13,24086,宿泊施設,34225
2021-05-13,22403,ETC,2304
2021-05-13,22403,宿泊施設,7396
2021-05-13,27773,航空会社,14400
2021-05-13,22069,ETC,20164
2021-05-13,22069,宿泊施設,961
2021-05-13,24576,宿泊施設,2601
2021-05-13,25701,百貨店,21316
2021-05-13,25845,航空会社,28224
2021-05-13,24180,百貨店,7056
2021-05-13,20169,百貨店,50625
2021-05-13,26762,ETC,57121
2021-05-13,26762,宿泊施設,2500
2021-05-13,26077,通信販売,80089
2021-05-13,27301,通信販売,30625
2021-05-13,23765,航空会社,36864
2021-05-13,21310,宿泊施設,50625
2021-05-13,22991,宿泊施設,14884
2021-05-13,28506,旅行代理店,20449
2021-05-13,25444,宿泊施設,1849
2021-05-13,26405,通信販売,1296
2021-05-13,24556,百貨店,1936
2021-05-13,27546,航空会社,34969
2021-05-13,28582,通信販売,20164
2021-05-13,26621,航空会社,89401
2021-05-13,22043,宿泊施設,20164
2021-05-13,22876,宿泊施設,64009
2021-05-13,23220,通信販売,5776
2021-05-13,27067,宿泊施設,41209
2021-05-13,25220,宿泊施設,46225
2021-05-13,27106,通信販売,2209
2021-05-13,21560,ETC,4225
2021-05-13,21560,宿泊施設,34596
2021-05-13,27370,宿泊施設,101761
2021-05-13,27501,百貨店,8281
2021-05-13,26020,航空会社,17689
2021-05-13,21072,宿泊施設,7225
2021-05-13,27012,宿泊施設,7396
2021-05-13,25286,宿泊施設,90601
2021-05-13,28148,飲食店,71824
2021-05-13,28148,百貨店,10404
2021-05-13,27046,宿泊施設,43681
2021-05-13,28744,百貨店,26244
2021-05-13,21715,ETC,29929
2021-05-13,23010,旅行代理店,90000
2021-05-13,27240,ETC,29241
2021-05-13,27240,宿泊施設,68644
2021-05-13,24539,飲食店,2209
2021-05-13,24539,百貨店,5476
2021-05-14,24972,ETC,21904
2021-05-14,24972,宿泊施設,97969
2021-05-14,25319,旅行代理店,71824
2021-05-14,28381,ETC,29241
2021-05-14,23089,通信販売,13456
2021-05-14,22360,通信販売,101761
2021-05-14,20912,通信販売,78961
2021-05-14,23015,ETC,94249
2021-05-14,23015,宿泊施設,3481
2021-05-14,22867,百貨店,84681
2021-05-14,24966,宿泊施設,18225
2021-05-14,28622,旅行代理店,2304
2021-05-14,25653,宿泊施設,49284
2021-05-14,22530,宿泊施設,4761
2021-05-14,20612,飲食店,95481
2021-05-14,21164,百貨店,97344
2021-05-14,25770,飲食店,10609
2021-05-14,20990,ETC,60025
2021-05-14,20990,宿泊施設,21609
2021-05-14,28875,航空会社,66564
2021-05-14,23454,旅行代理店,103041
2021-05-14,26668,旅行代理店,49284
2021-05-14,27889,旅行代理店,20736
2021-05-14,27206,航空会社,1156
2021-05-14,25093,宿泊施設,87025
2021-05-14,26491,宿泊施設,6724
2021-05-14,21445,ETC,64009
2021-05-14,24324,通信販売,3844
2021-05-14,27330,宿泊施設,86436
2021-05-14,21021,ETC,13225
2021-05-14,21021,宿泊施設,15625
2021-05-14,27248,宿泊施設,14641
2021-05-14,23190,ETC,2916
2021-05-14,23190,宿泊施設,65025
2021-05-14,23492,航空会社,84681
2021-05-14,24443,ETC,97969
2021-05-14,27965,百貨店,7225
2021-05-14,27516,ETC,77841
2021-05-14,27516,宿泊施設,28561
2021-05-14,22354,航空会社,14161
2021-05-14,28510,通信販売,1089
2021-05-14,22663,飲食店,20449
2021-05-14,20212,航空会社,7056
2021-05-14,26228,宿泊施設,67600
2021-05-14,22667,宿泊施設,95481
2021-05-14,28526,ETC,49729
2021-05-14,28526,宿泊施設,62500
2021-05-14,24817,飲食店,34596
2021-05-14,28573,ETC,87025
2021-05-14,28573,宿泊施設,93636
2021-05-14,23481,百貨店,49729
2021-05-14,23470,飲食店,44100
2021-05-14,21572,飲食店,9216
2021-05-14,22521,百貨店,17689
2021-05-14,25455,航空会社,61009
2021-05-14,25223,通信販売,66564
2021-05-14,24373,通信販売,32041
2021-05-14,21751,宿泊施設,54756
2021-05-14,24053,ETC,107584
2021-05-14,24053,宿泊施設,54289
2021-05-14,24301,宿泊施設,21904
2021-05-14,28783,航空会社,6561
2021-05-14,26691,百貨店,39204
2021-05-14,24258,宿泊施設,94864
2021-05-14,26944,ETC,68644
2021-05-14,26944,宿泊施設,28224
2021-05-14,22649,飲食店,61504
2021-05-14,24553,百貨店,17424
2021-05-14,21180,旅行代理店,56169
2021-05-14,20146,ETC,39204
2021-05-14,20146,宿泊施設,33489
2021-05-14,25334,宿泊施設,40401
2021-05-14,27106,ETC,2116
2021-05-14,27106,宿泊施設,2025
2021-05-14,27356,ETC,67081
2021-05-14,27356,宿泊施設,36864
2021-05-14,28814,ETC,37636
2021-05-14,28814,宿泊施設,39601
2021-05-14,20933,百貨店,14161
2021-05-14,23559,宿泊施設,27556
2021-05-14,21076,飲食店,12321
2021-05-14,21076,百貨店,26896
2021-05-14,20491,百貨店,30276
2021-05-14,25679,通信販売,35721
2021-05-14,21816,ETC,7396
2021-05-14,21816,宿泊施設,18225
2021-05-14,22620,ETC,39601
2021-05-14,22620,宿泊施設,7225
2021-05-14,25420,ETC,27556
2021-05-14,25420,宿泊施設,43264
2021-05-14,24495,百貨店,34596
2021-05-14,25498,ETC,87616
2021-05-14,25498,宿泊施設,87616
2021-05-14,26029,百貨店,4096
2021-05-14,24029,宿泊施設,62500
2021-05-14,27763,旅行代理店,39204
2021-05-14,25555,航空会社,16384
2021-05-14,21363,航空会社,40000
2021-05-14,24601,ETC,68121
2021-05-14,21698,通信販売,20736
2021-05-14,20422,航空会社,8649
2021-05-14,25865,飲食店,46656
2021-05-14,25865,百貨店,15876
2021-05-14,21308,宿泊施設,27889
2021-05-14,28072,通信販売,6241
2021-05-14,24624,飲食店,56169
2021-05-14,24748,飲食店,35344
2021-05-14,24748,百貨店,2401
2021-05-14,28346,百貨店,18496
2021-05-14,20157,飲食店,40000
2021-05-14,20157,百貨店,53824
2021-05-14,28380,旅行代理店,3481
2021-05-14,25437,宿泊施設,16384
2021-05-14,28087,航空会社,63504
2021-05-14,22108,ETC,40401
2021-05-14,22108,宿泊施設,44521
2021-05-14,23802,ETC,94249
2021-05-14,23802,宿泊施設,20164
2021-05-14,21505,ETC,24336
2021-05-14,21505,宿泊施設,7225
2021-05-14,27914,ETC,81225
2021-05-14,27914,宿泊施設,94864
2021-05-14,28888,宿泊施設,54289
2021-05-14,28886,通信販売,7921
2021-05-14,27449,旅行代理店,47961
2021-05-14,26200,飲食店,3969
2021-05-14,26200,百貨店,2809
2021-05-15,21196,ETC,22801
2021-05-15,21196,宿泊施設,2601
2021-05-15,22370,ETC,86436
2021-05-15,22370,宿泊施設,21904
2021-05-15,26297,通信販売,42436
2021-05-15,25392,ETC,10201
2021-05-15,25392,宿泊施設,39601
2021-05-15,23982,航空会社,9801
2021-05-15,27230,航空会社,3136
2021-05-15,27523,ETC,13225
2021-05-15,20697,宿泊施設,85849
2021-05-15,27059,宿泊施設,77284
2021-05-15,27330,ETC,3969
2021-05-15,27873,飲食店,96721
2021-05-15,27873,百貨店,18496
2021-05-15,22768,ETC,69169
2021-05-15,22768,宿泊施設,58081
2021-05-15,20230,ETC,25921
2021-05-15,20230,宿泊施設,3481
2021-05-15,26698,飲食店,961
2021-05-15,26698,百貨店,44100
2021-05-15,22432,通信販売,3364
2021-05-15,20759,百貨店,1764
2021-05-15,25388,航空会社,105625
2021-05-15,26140,百貨店,87616
2021-05-15,23004,旅行代理店,19321
2021-05-15,26892,飲食店,92416
2021-05-15,26892,百貨店,14884
2021-05-15,25434,百貨店,6724
2021-05-15,25440,飲食店,9801
2021-05-15,25440,百貨店,104329
2021-05-15,24787,ETC,47089
2021-05-15,24787,宿泊施設,101124
2021-05-15,24420,通信販売,45369
2021-05-15,27446,航空会社,94864
2021-05-15,25171,宿泊施設,25281
2021-05-15,23423,航空会社,2704
2021-05-15,22831,宿泊施設,97344
2021-05-15,27183,旅行代理店,1681
2021-05-15,24449,百貨店,34969
2021-05-15,28183,ETC,19321
2021-05-15,28183,宿泊施設,41209
2021-05-15,23651,飲食店,84681
2021-05-15,23651,百貨店,108900
2021-05-15,22616,飲食店,71824
2021-05-15,27651,宿泊施設,47089
2021-05-15,28608,飲食店,27889
2021-05-15,27848,通信販売,59049
2021-05-15,28296,通信販売,11664
2021-05-15,20247,航空会社,47524
2021-05-15,28937,航空会社,83521
2021-05-15,27090,宿泊施設,61504
2021-05-15,26528,飲食店,56644
2021-05-15,26528,百貨店,98596
2021-05-15,21570,ETC,26569
2021-05-15,27027,通信販売,81796
2021-05-15,26659,ETC,2916
2021-05-15,26659,宿泊施設,47961
2021-05-15,21623,宿泊施設,80656
2021-05-15,26080,宿泊施設,1156
2021-05-15,20746,百貨店,87616
2021-05-15,24832,宿泊施設,49284
2021-05-15,20988,ETC,25281
2021-05-15,20988,宿泊施設,73984
2021-05-15,21103,飲食店,58081
2021-05-15,21103,百貨店,24964
2021-05-15,25281,百貨店,76729
2021-05-15,28757,航空会社,91809
2021-05-15,28723,飲食店,17689
2021-05-15,28723,百貨店,90601
2021-05-15,24115,宿泊施設,70756
2021-05-15,25206,旅行代理店,36100
2021-05-15,28076,ETC,72361
2021-05-15,28076,宿泊施設,14400
2021-05-15,23448,ETC,88209
2021-05-15,23448,宿泊施設,1296
2021-05-15,25371,飲食店,4900
2021-05-15,25937,旅行代理店,6561
2021-05-15,21612,百貨店,40804
2021-05-15,23611,宿泊施設,29584
2021-05-15,22121,航空会社,34596
2021-05-15,26784,旅行代理店,43681
2021-05-15,22182,飲食店,39601
2021-05-15,22182,百貨店,31684
2021-05-15,20247,ETC,108900
2021-05-15,20247,宿泊施設,104329
2021-05-15,24746,宿泊施設,65536
2021-05-15,21350,ETC,72361
2021-05-15,20385,ETC,28900
2021-05-15,20385,宿泊施設,36864
2021-05-15,24370,通信販売,30976
2021-05-15,27826,旅行代理店,42436
2021-05-15,23347,宿泊施設,12769
2021-05-15,22719,航空会社,92416
2021-05-15,27965,飲食店,5625
2021-05-15,27965,百貨店,93636
2021-05-15,22640,ETC,6724
2021-05-15,22640,宿泊施設,46656
2021-05-15,24272,航空会社,1681
2021-05-15,26980,宿泊施設,69696
2021-05-15,27379,百貨店,69696
2021-05-15,28728,百貨店,17689
2021-05-15,20582,宿泊施設,5929
2021-05-15,23568,ETC,47524
2021-05-15,23568,宿泊施設,3600
2021-05-15,25929,旅行代理店,4356
2021-05-15,21242,ETC,17161
2021-05-15,21242,宿泊施設,45796
2021-05-15,23333,旅行代理店,10201
2021-05-15,23358,航空会社,2809
2021-05-15,20691,飲食店,96100
2021-05-15,25924,航空会社,85849
2021-05-15,20393,航空会社,104329
2021-05-15,26820,宿泊施設,66049
2021-05-15,25897,宿泊施設,36100
2021-05-15,28459,ETC,105625
2021-05-15,28459,宿泊施設,32400
2021-05-15,22196,宿泊施設,35721
2021-05-15,27964,ETC,10404
2021-05-15,27964,宿泊施設,73441
2021-05-15,28869,ETC,20736
2021-05-15,28869,宿泊施設,79524
2021-05-15,21148,飲食店,1521
2021-05-15,20241,宿泊施設,7744
2021-05-15,21487,旅行代理店,24964
2021-05-15,24989,宿泊施設,8464
2021-05-15,28472,宿泊施設,13924
2021-05-15,22243,宿泊施設,45796
2021-05-15,20028,航空会社,49729
2021-05-16,28967,旅行代理店,46656
2021-05-16,26451,航空会社,1444
2021-05-16,26212,ETC,31684
2021-05-16,20057,航空会社,74529
2021-05-16,20901,ETC,68121
2021-05-16,20901,宿泊施設,5329
2021-05-16,20681,旅行代理店,36481
2021-05-16,22892,飲食店,83521
2021-05-16,25563,通信販売,93636
2021-05-16,24748,ETC,87616
2021-05-16,24748,宿泊施設,30976
2021-05-16,20823,旅行代理店,64009
2021-05-16,21394,宿泊施設,77284
2021-05-16,23889,ETC,3721
2021-05-16,22315,宿泊施設,86436
2021-05-16,27189,宿泊施設,20449
2021-05-16,22218,ETC,43681
2021-05-16,22218,宿泊施設,5041
2021-05-16,21539,ETC,3600
2021-05-16,21539,宿泊施設,56644
2021-05-16,22287,百貨店,11881
2021-05-16,26882,宿泊施設,17956
2021-05-16,24579,宿泊施設,55225
2021-05-16,24505,ETC,25921
2021-05-16,24505,宿泊施設,99856
2021-05-16,24221,宿泊施設,33124
2021-05-16,20687,飲食店,58564
2021-05-16,20687,百貨店,1444
2021-05-16,28476,飲食店,97969
2021-05-16,22044,航空会社,81796
2021-05-16,28290,飲食店,90000
2021-05-16,28290,百貨店,26569
2021-05-16,25963,ETC,38025
2021-05-16,25963,宿泊施設,13924
2021-05-16,25445,宿泊施設,30276
2021-05-16,20372,ETC,4761
2021-05-16,20372,宿泊施設,39601
2021-05-16,20324,宿泊施設,72900
2021-05-16,25503,航空会社,12544
2021-05-16,26033,通信販売,94864
2021-05-16,27692,宿泊施設,51076
2021-05-16,25681,宿泊施設,84100
2021-05-16,23992,旅行代理店,13689
2021-05-16,27299,航空会社,961
2021-05-16,28398,航空会社,3136
2021-05-16,22486,宿泊施設,14400
2021-05-16,28653,ETC,40401
2021-05-16,28080,宿泊施設,43681
2021-05-16,28962,飲食店,16384
2021-05-16,28962,百貨店,86436
2021-05-16,20645,航空会社,46656
2021-05-16,21262,飲食店,23104
2021-05-16,26440,通信販売,18496
2021-05-16,26037,飲食店,1764
2021-05-16,26037,百貨店,11236
2021-05-16,25004,百貨店,9216
2021-05-16,22644,宿泊施設,10609
2021-05-16,21197,ETC,70225
2021-05-16,21197,宿泊施設,103041
2021-05-16,22553,百貨店,14161
2021-05-16,22970,ETC,4900
2021-05-16,22970,宿泊施設,14641
2021-05-16,22649,通信販売,49729
2021-05-16,21300,宿泊施設,7921
2021-05-16,20525,旅行代理店,66564
2021-05-16,21883,航空会社,16129
2021-05-16,27674,航空会社,15876
2021-05-16,21804,宿泊施設,36100
2021-05-16,21176,宿泊施設,6561
2021-05-16,20355,旅行代理店,5776
2021-05-16,25528,宿泊施設,71824
2021-05-16,23873,ETC,33489
2021-05-16,28154,ETC,106929
2021-05-16,27040,航空会社,71289
2021-05-16,23152,航空会社,17424
2021-05-16,28413,宿泊施設,47524
2021-05-16,21230,ETC,3025
2021-05-16,24250,旅行代理店,21904
2021-05-16,20517,ETC,105625
2021-05-16,20517,宿泊施設,33489
2021-05-16,23714,宿泊施設,52441
2021-05-16,28985,宿泊施設,15876
2021-05-16,25034,ETC,7225
2021-05-16,25034,宿泊施設,74529
2021-05-16,25404,旅行代理店,961
2021-05-16,28826,通信販売,73984
2021-05-16,25598,ETC,18496
2021-05-16,25598,宿泊施設,19881
2021-05-16,27370,旅行代理店,78961
2021-05-16,27370,航空会社,16641
2021-05-16,23305,ETC,77284
2021-05-16,23305,宿泊施設,45796
2021-05-16,26734,宿泊施設,16384
2021-05-16,28702,通信販売,12321
2021-05-16,21844,飲食店,7225
2021-05-16,21844,百貨店,5184
2021-05-16,21448,航空会社,27556
2021-05-16,23595,ETC,21025
2021-05-16,28998,通信販売,41616
2021-05-16,27873,宿泊施設,26244
2021-05-16,20913,百貨店,1296
2021-05-16,28225,通信販売,60025
2021-05-16,21170,通信販売,13456
2021-05-16,23068,飲食店,103684
2021-05-16,23068,百貨店,40401
2021-05-16,24690,航空会社,36864
2021-05-16,24779,通信販売,68644
2021-05-16,23837,航空会社,26244
2021-05-16,28812,飲食店,9801
2021-05-16,28812,百貨店,16641
